coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-117.78,33.67",Wed Apr 08 14:56:07 +0000 2020,,,https://www.instagram.com/p/B-uUfE1nfHk/?igshid=ln79x0lwaq94,48,1247901040122269698,,,,en,"Irvine, CA",false,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pre-corona virus abs 🦠 but seriously, this past month has been such a roller coaster of emotions. Some days I wake up motivated and wanting to “be healthy” while most days I find myself struggling to get off the… https://t.co/mzYYhsVDDT",https://twitter.com/AshWilke/status/1247901040122269698,Sat Sep 14 00:33:28 +0000 2013,AshWilke,false,vegan. cruelty free. jesus lover. animal activist. fitness. wife + rescue pet mom. model + ring girl. arbonne boss babe. social media manager.,32651,11247,892,76,California | Arizona,Ashley Wilke,AshWilke,10926,,https://linktr.ee/ashley__wilke,false
"72.946111,19.163459",Wed Apr 08 16:07:25 +0000 2020,,,https://www.instagram.com/p/B-udtY3nO5k/?igshid=9la5tfwqvh7f,0,1247918981480095745,,,,en,"मुंबई, भारत",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","National Art Competition || COVID-19
AWARENESS CAMPAIGN'S
Student artist -: Tiya v karania
Title -:  Thankyou corona warriors
Medium :- oil pastels
size -: A4
Prize-:@
Address :-207/208 aranath apts 
Jain mandir… https://t.co/ePDD5JhX2R",https://twitter.com/kalabindu/status/1247918981480095745,Thu Mar 08 11:53:28 +0000 2018,kalabindu,false,"Welcome to Kalabindu
Problem and Solution for every artist. A place to promote your art and to expand your reach to millions people worldwide.🙂🙂🙂🙂🙂🙂",18,69,1024,0,"Bhagalpur,bihar,India",kalabindu,kalabindu,369,,http://www.kalabindu.com,false
"-6.97152322,31.7241652",Wed Apr 08 13:03:25 +0000 2020,iminifri corona world destination covid_19 stayathome,,https://www.instagram.com/p/B-uIp7DBFo_/?igshid=6o6ius7guzqz,0,1247872677546733569,,,,en,"Tifni, Royaume du Maroc",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#iminifri The last Trip with our Team before the #corona, let's Save Tourism in the #world
And we hope to start our new #destination After this #covid_19.

#stayathome… https://t.co/70c7i4Ep8K",https://twitter.com/moroccoplanet/status/1247872677546733569,Sun May 19 00:08:46 +0000 2013,moroccoplanet,false,AMAR Taouchikht,4,58,13,0,Marrakech,moroccoplanet,moroccoplanet,812,,http://www.MoroccoPlanet.com,false
"-75.35896394,40.12923704",Wed Apr 08 15:37:03 +0000 2020,VictoriasWay Music Corona Quarantine,,https://www.instagram.com/p/B-uaN65jjs-/?igshid=175yhydn5r60g,0,1247911339802144769,,,,en,"West Norriton, PA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I was listening to a podcast on my ear buds when I had to pause and film this! 

#VictoriasWay #Music #Corona #Quarantine @ Badstreet, Philadelphia, Pa https://t.co/SRJEdcl2Gn",https://twitter.com/RealRyanVox/status/1247911339802144769,Tue Mar 16 04:54:59 +0000 2010,RealRyanVox,false,"Father, Husband, Gym Manager, Folk Hero of the Ghetto, CoOwner/Pencil for OutBreak Wrestling. 
#ThisIsOutBreak",4424,942,1395,14,"Badstreet, USA",Ryan Vox (LiveWire),RealRyanVox,17209,,http://www.facebook.com/RyanVoxFanPage,false
"-5.23,49.974",Wed Apr 08 13:42:55 +0000 2020,cornwall corona lockdown quarantine,,https://www.instagram.com/p/B-uNLKJHfr0/?igshid=1j5xyjlqx8g61,0,1247882620039573505,,,,en,"South West, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We will see the sun rise again! 

#cornwall
#corona
#lockdown
#quarantine… https://t.co/Vc5LbQYXWW",https://twitter.com/Str1ckii/status/1247882620039573505,Mon Mar 23 16:51:16 +0000 2009,Str1ckii,false,"What if things could be different?

Instagram - https://t.co/THsGc7Dbod

YouTube - https://t.co/G2PEow58be",3816,98,231,23,"Cornwall, England ",Andrew Strick,Str1ckii,2597,,http://www.str1ckii.com,false
"-1.88,50.72",Wed Apr 08 14:41:50 +0000 2020,mentalhealth mentalhealthawareness confused corona,,https://www.instagram.com/p/B-uT0NHpjnf/?igshid=3bpvxvw58vnr,0,1247897445033373703,,,,en,"Bournemouth, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Furloughed.......so now what ?#mentalhealth #mentalhealthawareness #confused #corona @ Bournemouth https://t.co/hu5rwvBu7A,https://twitter.com/NigelGM/status/1247897445033373703,Sun May 24 22:05:10 +0000 2009,NigelGM,false,"Gorgeous, hysterically funny, non generic musical genius with no modesty issues ....survivor and nice pants",13387,396,741,25,,Nige to my friends,NigelGM,20792,,,false
"13.45166335,52.51202189",Wed Apr 08 15:59:53 +0000 2020,fashion2020 mask incognito allblackeverything corona bettersafethansorry,,https://www.instagram.com/p/B-uc2Vgnyq7/?igshid=1mt2axj2iggqv,1,1247917087433068544,,,,en,"Berlin, Deutschland",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Prepared to go grocery shopping..or to rob a bank.
.
#fashion2020 #mask
#incognito #allblackeverything #corona #bettersafethansorry @ Friedrichshain https://t.co/5zOXPIC8tS",https://twitter.com/Devinity08/status/1247917087433068544,Thu Nov 05 21:16:07 +0000 2009,Devinity08,false,"Performer, Model, Designer and Singer from Berlin",284,261,46,4,Berlin,Devinity Berlin,Devinity08,1036,,,false
"-83.0507,42.3368",Wed Apr 08 15:17:13 +0000 2020,bigg immunity knowledge,,https://www.instagram.com/p/B-uX93MFTPc/?igshid=p22w6fuvldh1,0,1247906349876498438,,,,en,"Detroit, MI",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The Trap also curing corona, high blood pressure, hypertension, diabetes, removing mucus, eliminating inflammation but MOST IMPORTANTLY educating the world on how to eat to live ❤️💙 #bigg #immunity #knowledge… https://t.co/pnTpZ5Mv5E",https://twitter.com/Ogfive/status/1247906349876498438,Sat Aug 07 19:58:06 +0000 2010,Ogfive,false,Serial Entrepreneur⚡️ Rebel°⚡️ Master Chef Dunny ⚡️ T R A P K I T C H E N,2301,418,227,12,Creative Space ,DunnDiddy,Ogfive,30551,,,false
"32.62598752,0.38518806",Wed Apr 08 12:50:45 +0000 2020,,,https://www.instagram.com/p/B-uHNG6nS6I/?igshid=8fss51yhjc8q,0,1247869490110611459,,,,en,"Kampala, Uganda",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Let’s Share ideas on how to survive the carnage of Corona Virus 🦠 in the Black Community and Africa in General. Rotary Club of Najjera-Fellowship Thu, Apr 9, 2020 7:00 PM (EAT)  Please join our Fellowship from your… https://t.co/9aAPt6MzXW",https://twitter.com/Iansamie/status/1247869490110611459,Wed Jun 17 12:17:58 +0000 2009,Iansamie,false,"I believe everyman has equal chances to live happily in life, they vary in magnitude, but they are there...i help people utilize theirs and that makes my days.",800,644,1644,4,Kampala Uganda,Omuntu Wawansi 🇺🇬❤️💯💪,Iansamie,3666,,,false
"-73.98701522,40.82841757",Wed Apr 08 13:52:54 +0000 2020,livefromthelivingroom quarantineparty2020 corona,,https://www.instagram.com/p/B-uOUTDjhle/?igshid=ucs4ciade1yd,0,1247885132129652737,,,,en,"Cliffside Park, NJ",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Back with the good vibes again to start your weekend for our 3rd #livefromthelivingroom happy hour. 5-6pm this Friday... good kind of corona talk only. As always, requests welcomed.

#quarantineparty2020 #corona… https://t.co/aMcuboRAX5",https://twitter.com/NICEntertain/status/1247885132129652737,Sun Feb 13 02:15:56 +0000 2011,NICEntertain,false,,48,106,116,1,NY/NJ,NIC Entertainment,NICEntertain,402,,http://www.nicentertainment.com,false
"-3.436,55.3781",Wed Apr 08 15:32:58 +0000 2020,StayAtHome CovidUnitedKingdom,,https://corona-scanner.com/country/united-kingdom https://twitter.com/neilellis/status/1241890008656687104,0,1247910311799201792,neilellis,1247910310146650000,14292054,en,"Scotland, United Kingdom",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇬🇧 United Kingdom

Notes: Locked-down, Low Testing Rate, Little PPE, 'Herd Immunity'

🔮: 10📆 19,910💀
🔮: 182📆 7,531,284🤧 105,438💀

🦠x2: 6.9📆

❤️ Every Life Counts, Pls #StayAtHome

📈: https://t.co/CSTVfCJnYp

🕓 08/04 #CovidUnitedKingdom https://t.co/e98nivciYk",https://twitter.com/neilellis/status/1247910311799201792,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"30.9691685,-29.7382732",Wed Apr 08 14:06:35 +0000 2020,,https://twitter.com/kwazisith/status/1247888574936010760/photo/1,,0,1247888574936010760,,,,en,"Kwa-Mashu, South Africa",false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are live from Magogo stadium looking at the hospitals which are dertemined to work very hard,concerning how can they do the vaccine to prevent Corona virus,we would like to help but no money,but spiritual we are praying that God is the answer he can finish this war by prayer https://t.co/Q7IvYoWzlE",https://twitter.com/kwazisith/status/1247888574936010760,Fri Mar 01 14:10:06 +0000 2019,kwazisith,false,"Legendary King of Wisdom,Most Of them All,Mabhidabanye and a Hero,His Majesty relies in his Knowledge,The Qaunquerer of Y2K.",182,17,109,0,,Kwazi  Knowledge Sithole,kwazisith,304,,,false
"77,21",Wed Apr 08 12:51:44 +0000 2020,,,https://www.instagram.com/p/B-uHNCkJhuO/?igshid=xxu8s104lxcz,0,1247869738220433408,,,,en,"महाराष्ट्र, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CORONA VIRUS, COVID -19  RAP SONG 2020/ R.K.ROCKSTAR @ India https://t.co/NELGaRWxxR",https://twitter.com/RohitKumarRock7/status/1247869738220433408,Thu Jun 08 10:43:00 +0000 2017,RohitKumarRock7,false,"} Writer ✒️
} Singer 🎙
} Rapper🎤
} Actor🕺
} Director📽
} Producer💰
My New Rap Video Song : CHHORI CUTE BLACK BOOT
https://t.co/MmZDpZWLWb
WATCHING​ SUBS",113,385,4797,1,"New Delhi, India",R-k-Rockstar Official🎵,RohitKumarRock7,115,,,false
"-0.12731805,51.50711486",Wed Apr 08 15:50:39 +0000 2020,,,https://www.instagram.com/p/B-ubyrhnW_m/?igshid=cccj9wlrn0tx,0,1247914765797769216,,,,en,"London, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","“Creativity in the time of Corona 💛” - Quarantined portraits by London 🇬🇧 based photographer @thedamienfrost
-
For detailed stories on these portraits (and more) and the people behind them, check out the artists feed… https://t.co/ZbbW1UXfRD",https://twitter.com/WeArePursuit/status/1247914765797769216,Thu Aug 06 19:17:01 +0000 2015,WeArePursuit,false,A network of creatives worldwide with over 4 Million+ Photos via #PursuitofPortraits 1.4Million /  Instagram @PursuitofPortraits,806,1348,775,14,"New York, NY",Pursuit of Portraits,WeArePursuit,1363,,http://www.pursuitofportraits.com,false
"76.34740623,21.82268759",Wed Apr 08 14:39:06 +0000 2020,quarantinelife quarantine instagood instagram rebel blackberry raviii ravi riya love corona,,https://www.instagram.com/p/B-uTmivh667/?igshid=phlvfgdbrnf0,1,1247896756014051331,,,,en,"खंडवा, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I'm really missin' my clean shave.
Btw stay home. 😎
#quarantinelife #quarantine  #instagood #instagram #rebel #blackberry #raviii #ravi #riya #love #corona @ Khandwa The City Of Shree Dadaji Dhuniwale https://t.co/sNv83tpy6j",https://twitter.com/RavviNayak/status/1247896756014051331,Fri Oct 25 10:43:05 +0000 2019,RavviNayak,false,🧘🏻‍♂️ᛚᛟᚹᛖ ᚾ' ᛏᚺᚢᚾᛞᛖᚱ🏋🏻,4581,25,183,0,"Indore, India",ravi rathod,RavviNayak,641,,http://www.instagram.com/rebelrv,false
"2.35163561,48.60470734",Wed Apr 08 13:24:33 +0000 2020,,,https://www.instagram.com/p/B-uLEqwpCge/?igshid=1mm7u2yiiqhqn,5,1247877997224284161,,,,en,"Le Plessis-Pâté, France",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",When Corona is all said and done I think it’s time to part ways with the best whip i’ve ever owned what’s next @Dean_Redline 👀👀👀👀 @ SVR https://t.co/d9KMQEvoZg,https://twitter.com/Gonth93/status/1247877997224284161,Fri Oct 23 01:39:16 +0000 2009,Gonth93,false,https://t.co/z4MUt8GsxI gonth@digitalsportsmgmt.com,11176,172658,835,123,"Cardiff, Wales",GONTH,Gonth93,1993,,https://www.youtube.com/Gonth,true
"-74.0064,40.7142",Wed Apr 08 15:46:45 +0000 2020,,,https://www.instagram.com/p/B-ubWEonqwu/?igshid=8q5y4i8zywzt,0,1247913784066412545,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","THANK YOU for the messages, the videos, the art, the shares, the streams... the LOVE and the overall togetherness and enjoyment of life and music ❤️ I love you all! And I can’t wait for Corona to just be a beer brand… https://t.co/pSd7drqdaI",https://twitter.com/babyors/status/1247913784066412545,Sat Apr 12 06:37:30 +0000 2014,babyors,false,IN MOTION,703,2391,211,4,New York City,Baby Yors,babyors,729,,http://linktr.ee/babyyors,false
"12.56888889,55.67611111",Wed Apr 08 13:28:10 +0000 2020,strava rgtcycling cervelo maap wahookickr,,https://www.instagram.com/p/B-uLfQCFdDx/?igshid=1qqf21ucaycd9,0,1247878908642381827,,,,en,"København, Danmark",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Another one in the books of Corona 2020!#strava #rgtcycling #cervelo #maap #wahookickr @ Copenhagen https://t.co/EQDYj57Vkf,https://twitter.com/bigred3xxx/status/1247878908642381827,Thu Feb 24 15:49:10 +0000 2011,bigred3xxx,false,A Montrealer living in Jersey City.  Empire State College BSc. Queen's MBA.,5117,188,717,19,"Jersey City, NJ",Guy Rousseau,bigred3xxx,5956,,,false
"9.5018,56.2639",Wed Apr 08 13:45:34 +0000 2020,StayAtHome CovidDenmark,,https://corona-scanner.com/country/denmark https://twitter.com/neilellis/status/1241890008656687104,0,1247883284685574147,neilellis,1247883282043158500,14292054,en,"Silkeborg, Danmark",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇩🇰 Denmark

🔮: 10📆 468💀
🔮: 76📆 1,282,001🤧 17,948💀

🦠x2: 8.9📆

❤️ Every Life Counts, Pls #StayAtHome

📈: https://t.co/mYX9CKAGWz

🕗 08/04 #CovidDenmark

3/3 https://t.co/e98nivtTPS",https://twitter.com/neilellis/status/1247883284685574147,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"-0.78080177,50.83617764",Wed Apr 08 15:39:13 +0000 2020,,,https://www.instagram.com/p/B-uafGzlsLY/?igshid=lqso78sq3nan,1,1247911886009622530,,,,en,"Chichester, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Canon Dr Daniel Inman, the Chancellor of Chichester Cathedral delivers a digital message to his congregation who are unable to attend services due to the corona virus lock down, shot for the Daily Telegraph..… https://t.co/Wa0SmuH9WI",https://twitter.com/CCHPledger/status/1247911886009622530,Wed Aug 24 12:21:02 +0000 2011,CCHPledger,false,"Nature | Landscape | Editorial | Commercial Photographer. Echoes from the Landscape nature writing series, fine art prints and commissions through:",89,124,173,2,,Christopher Pledger,CCHPledger,343,,http://www.christopherpledger.com,false
"79.8276567,23.0183525",Wed Apr 08 16:06:43 +0000 2020,,,https://www.instagram.com/p/B-udoYqldLi/?igshid=ebiaznxqa91l,1,1247918809027092480,,,,en,"जबलपुर, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DALGONA COFFEE YAY ☕❤️
Frothy coffee foam atop chilled milk.
Phenti hui coffee trending as Dalgona is the same as Daal being served as lentil soup at fancy restaurants 😂
.
Corona lockdown is certainly gonna turn me… https://t.co/mmLgrc0cIx",https://twitter.com/Shravya1163/status/1247918809027092480,Sun Apr 03 10:19:52 +0000 2011,Shravya1163,false,Nation first.🇮🇳,6081,31,298,0,"Jabalpur, India",Shubham Dwivedi,Shravya1163,2114,,,false
"-84.15996,35.87929",Wed Apr 08 13:18:04 +0000 2020,,,https://www.instagram.com/p/B-uKVG9g741/?igshid=19fsu7b0ed8qx,0,1247876364612624384,,,,en,"Farragut, TN",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Silver lining of corona...I am finally trying all these new recipes that I never had time to try before🍽 Frito Taco Pie that’s as easy as...pie🤷🏻‍♀️
1. Prepare the ground beef with taco seasoning 
2. Place all the… https://t.co/z5BiR3VQ5P",https://twitter.com/AFashionFix/status/1247876364612624384,Sun Apr 26 23:06:06 +0000 2009,AFashionFix,false,I love clothes and my toddler boys. That is all.,4569,1070,374,30,Tennessee,Ashley Jackson,AFashionFix,12166,,,false
"-77.0367,38.8951",Wed Apr 08 14:03:51 +0000 2020,,,https://www.instagram.com/p/B-uOL9alesq/?igshid=m5qnj927qsuw,0,1247887886042554370,,,,en,"Washington, DC",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Episode 87 | Now He Has Mommy Issues - Say it with us..EVERYONE stay inside! USA leads the world in corona cases. And PMB PODCAST is leading the way in bringing you entertainment during this time. This week’s episode… https://t.co/PDunkOLhRN,https://twitter.com/thePMBPod/status/1247887886042554370,Wed Aug 23 18:29:34 +0000 2017,thePMBPod,false,"Pardon My Bull$hit Podcast hosted by @DAT__Truth, @Geechi_Luciano, @d_blunt, and @SincerelyCDani !!",727,211,675,2,"Washington, DC, USA",Pardon My Bull$hit Podcast,thePMBPod,2375,,https://linktr.ee/thepmbpod,false
"-118.40668962,33.94157393",Wed Apr 08 13:48:45 +0000 2020,chinavirus coronavirus coronavirusbrazil coronavírus coronavirusitalianews coronamemes,,https://www.instagram.com/p/B-uNZULBtRP/?igshid=ryh1y193kb7i,0,1247884085508198400,,,,en,"Los Angeles, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Fuck Corona Virus 😷🦠 New Music 🎶 Out Now 
Artist: XLG OFFICIAL 
Song: (Broke The Scale) 🔥 Link in my bio???

 #chinavirus
#coronavirus
#coronavirusbrazil 
#coronavírus 
#coronavirusitalianews 
#coronamemes… https://t.co/i1235KBv5r",https://twitter.com/XLGSkenny/status/1247884085508198400,Wed May 18 22:03:49 +0000 2011,XLGSkenny,false,Bookings: Xlgofficial1@gmail.com Instagram Facebook Mixtape WHO TF IS XLG out now Click Link Below,202,3993,2949,21,"Atlanta, GA",@XLGOFFICIAL,XLGSkenny,14904,,https://mxtpz.me/a/121493,false
"3.39583,6.45306",Wed Apr 08 15:55:48 +0000 2020,,,https://www.instagram.com/p/B-ucYU9J4v6/?igshid=1wx7zzn96oouz,0,1247916059665014789,,,,en,"Lagos, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","If you like, keep spreading fake rumors whether you be Pastor or brethren or whoever.

Corona virus is real and not caused by 5G.

I worked as Regional Rollout Manager with Globacom @globacomlimited in Nigeria and… https://t.co/ld8ICl332l",https://twitter.com/uncle_dayo_/status/1247916059665014789,Sun Aug 15 11:58:29 +0000 2010,uncle_dayo_,false,"Estate Surveyor, Sports analyst, Travel consultant, writer and Film critic.",1005,486,577,5,Lagos,Uncle Dayo,uncle_dayo_,4587,,http://www.fidoltrips.com.ng,false
"55.2741,25.1994",Wed Apr 08 16:30:35 +0000 2020,roli seaboard Rise corona times quarantine producer life instafollow instalike igers instagood instadaily instagram instamood instacool instalove,,https://www.instagram.com/p/B-ugXFUJGmD/?igshid=tqfdwqgeciqh,0,1247924813001150465,,,,en,"دبي, الامارات العربية المتحدة",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Perfect day to mix and produce with @WeAreROLI #roli #seaboard #Rise #25 #corona #times #quarantine #producer #life #instafollow #instalike #igers #instagood #instadaily #instagram #instamood #instacool #instalove… https://t.co/R8iDNiaI0u,https://twitter.com/KushalDB/status/1247924813001150465,Tue Sep 01 09:08:08 +0000 2009,KushalDB,false,Musician,428,129,112,1,"India,pune",Kushal D Bharatia,KushalDB,489,,https://soundcloud.com/user8546564,false
"72.6167,23.0333",Wed Apr 08 15:00:43 +0000 2020,corona stayhome staysafe,,https://www.instagram.com/p/B-uWBlthhUu/?igshid=1kmq2ds07edcc,0,1247902196005367810,,,,en,"Ahmadabad City, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","STAY HOME STAY SAFE 🙏😁😊#corona #stayhome #staysafe @ Ahmedabad, India https://t.co/2fYPaz9Dgm",https://twitter.com/mj_gajendra/status/1247902196005367810,Thu Feb 20 19:50:33 +0000 2020,mj_gajendra,false,,7,1,6,0,,GAJENDRA SINGH RAJPUT,mj_gajendra,4,,,false
"21.4333,42",Wed Apr 08 15:47:42 +0000 2020,internationalRomapeopleday corona dontpanic staysafe stayhome acemafia,,https://www.instagram.com/p/B-ua66mjyU8/?igshid=5n83qzxftlry,0,1247914022449618946,,,,en,Поранешна Југословенска Република Македонија,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It's international Roma Day right here your boy 'aCe maFia from Macedonia, Skopje. We staying at home and taking no panic... mane its #internationalRomapeopleday #corona #dontpanic #staysafe #stayhome #acemafia… https://t.co/TUMSE6jK4p",https://twitter.com/DJaCemaFia/status/1247914022449618946,Tue Dec 01 21:28:04 +0000 2009,DJaCemaFia,false,"Ceo, Manager, Director and Executive Producer, Rap artist, Manager, Promoter, Organiser in 'aCe maFia Records TM",1378,974,2874,12,"Macedonia, Skopje 🇲🇰",'aCe maFia Records™,DJaCemaFia,7792,,https://www.reverbnation.com/emlacemafiaofacemafiarecordstm,false
"138,36",Wed Apr 08 14:30:49 +0000 2020,StayAtHome CovidJapan,,https://corona-scanner.com/country/japan https://twitter.com/neilellis/status/1241890008656687104,0,1247894671809843205,neilellis,1247894669217779700,14292054,en,長野 辰野町,false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇯🇵 Japan

Notes: Aging Population, Partial Lock-down, Danger of 2nd Wave

🔮: 10📆 212💀
🔮: 66📆 56,422,330🤧 789,913💀

🦠x2: 8.9📆

❤️ Every Life Counts, Pls #StayAtHome

📈: https://t.co/LFiOTzeYQD

🕗 08/04 #CovidJapan

3/3 https://t.co/e98nivtTPS",https://twitter.com/neilellis/status/1247894671809843205,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"10.53492506,52.27094014",Wed Apr 08 15:42:37 +0000 2020,bored corona home selfie me emotional crazy happy orchids sun window lonely smile,,https://www.instagram.com/p/B-ua3fEoU6P/?igshid=1v5g9lx383wgp,0,1247912740146028544,,,,en,"Braunschweig, Deutschland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Just me... Being me.... Whatever... Lol #bored #corona #home #selfie #me #emotional #crazy #happy #orchids #sun #window #lonely #smile @ Home Sweet Home https://t.co/dKg5jwM1ni,https://twitter.com/JA_AJ/status/1247912740146028544,Fri May 15 12:25:16 +0000 2009,JA_AJ,false,It's easy to hate me... Harder to love me...,33,171,294,6,Deutschland,Adrian Wanliss,JA_AJ,853,,http://www.ajwanliss.com,false
"-76.97365586,38.90501799",Wed Apr 08 12:41:14 +0000 2020,CoronaBar GetYouOne,,https://www.instagram.com/p/B-uGHWsHjbw/?igshid=1xeedf7sjrg7w,0,1247867094768726017,,,,en,"Washington, DC",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","In times like these, the ONLY bar necessary, is a Corona-Bar, filled with all bacteria and virus eliminating essentials! Happy Hour ALL day EVERY day at Casa de Cary Michael! 🍹🥃🎨🔥🦠💯🤟🏽
.
.
#CoronaBar #GetYouOne… https://t.co/hL9l41lF9h",https://twitter.com/CaryMichael_/status/1247867094768726017,Fri Jun 12 07:54:43 +0000 2009,CaryMichael_,false,#CreativeFacilitator #DesignStrategist #Entrepreneur #VisualArtist,984,281,277,29,"Washington, DC",Cary Michael,CaryMichael_,2823,,http://www.carymichael.com,false
"-2.79469,51.4722",Wed Apr 08 15:17:48 +0000 2020,bristol corona coronadiaries lockdown home photography brislington outdoors isolation instagood ifyouleave flakphotorecs rentalmag,,https://www.instagram.com/p/B-uYCJAn917/?igshid=1rjzif7trtapd,0,1247906494818983936,,,,en,"South West, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Isolation, day 1

#bristol #corona #coronadiaries #lockdown #home #photography #brislington #outdoors #isolation #instagood #ifyouleave #flakphotorecs #rentalmag @ Nightingale Valley https://t.co/1pxjLdvb7g",https://twitter.com/louis_little/status/1247906494818983936,Mon Jun 20 21:59:28 +0000 2011,louis_little,false,A badly drawn etch-a-sketch. Bristol based portrait photographer,373,572,784,15,"Bristol, England",Louis Little,louis_little,2036,,,false
"35,31",Wed Apr 08 14:20:46 +0000 2020,CovidIsrael,,https://corona-scanner.com/country/israel https://twitter.com/neilellis/status/1241890008656687104,0,1247892144028700674,neilellis,1247892141218492400,14292054,en,ישראל,false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇮🇱 Israel

🔮: 10📆 166💀
🔮: 66📆 39,859🤧 558💀

🦠x2: 12.0📆

📈: https://t.co/B5U1xDruQe

🕗 08/04 #CovidIsrael

3/3 https://t.co/e98nivtTPS",https://twitter.com/neilellis/status/1247892144028700674,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"3.3483,7.1608",Wed Apr 08 13:01:24 +0000 2020,,,https://www.instagram.com/p/B-uIbIaF_Sq/?igshid=1dh677ttzqjtx,0,1247872168907718656,,,,en,"Abeokuta, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Admist the corona virus saga. We had my niece join the family ! @ Abeokuta https://t.co/SbOf03cEoj,https://twitter.com/mobeddings/status/1247872168907718656,Sun Jan 27 02:08:01 +0000 2019,mobeddings,false,"We take the stress of changing  your interiors off you❤❤😘.   [IG: mo_beddings]
Bedsheets | Duvets | Curtains | throwspillows| Babycots sets | wallpapers| etc",285,35,149,0,"Lagos, Nigeria",replace old beddings✌,mobeddings,1308,,https://wa.me/2349079521326,false
