coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"54.95261099,24.9065498",Sun Apr 12 07:56:25 +0000 2020,,,https://www.instagram.com/p/B-34swepxmVkZ1ictTdR8ffMgsr9fhs9AQ45so0/?igshid=18i6wz0h7dqwt,0,1249244969027551232,,,,en,"دبي, الامارات العربية المتحدة",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Those are the days when Corona means golf and a bit of party drinking. This days! Well its a different story. STAY HOME, SAVE LIVES. @ Emirates Golf Club https://t.co/siAPlXBL0o",https://twitter.com/SimplyAnniecan/status/1249244969027551232,Tue Nov 16 15:24:53 +0000 2010,SimplyAnniecan,false,Wanderess. Foodie. Seasonal Photographer. Citizen of the World. Nature protection advocate. Golf. Basketball. Surf. Full of adrenaline rush.,405,44,141,22,Republic of the Philippines,Anna Anniecan Payongayong,SimplyAnniecan,1724,,,false
"19.1451,51.9194",Sun Apr 12 07:44:17 +0000 2020,StayAtHome Co,,https://covid19.healthdata.org/poland https://corona-scanner.com/country/poland,0,1249241915624763392,neilellis,1249241914441896000,14292054,en,"Dalików, Polska",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇵🇱 Poland

10 day forecast of 518 dead. This wave may last 141 days and see 139,966 cases and 1,960 deaths. Cases double every 9.7 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/YNVR3yc67H
📈: https://t.co/a6AGtLjOHG

🕗 12/04 #Co",https://twitter.com/neilellis/status/1249241915624763392,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"-95.7129,37.0902",Sun Apr 12 08:24:53 +0000 2020,StayAtHome,,https://covid19.healthdata.org/united-states-of-america https://corona-scanner.com/country,0,1249252133800685568,neilellis,1249252131397415000,14292054,en,"Kansas, USA",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇺🇸 US

10 day forecast of 50,483 dead. This wave may last 123 days and see 9,376,156 cases and 131,266 deaths. Cases double every 5.6 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/c0cjARzST8",https://twitter.com/neilellis/status/1249252133800685568,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"128,36",Sun Apr 12 07:36:37 +0000 2020,CovidKoreaSouth,,https://corona-scanner.com/country/south-korea,0,1249239988115582980,neilellis,1249239986957947000,14292054,en,대한민국 김천시,false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇰🇷 Korea, South

10 day forecast of 224 dead. This wave may last 27 days and see 16,545 cases and 232 deaths. Cases double every 225.3 days.

📈: https://t.co/GxR13LXJDe

🕗 12/04 #CovidKoreaSouth

3/4",https://twitter.com/neilellis/status/1249239988115582980,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32584,552,260,60,UK,Neil Ellis,neilellis,34706,,,false
"-73.95,40.65",Sun Apr 12 12:00:28 +0000 2020,XUUX divine good practiced life bliss is normal condition InGodWeTrust Easter access racist racism reparations covid corona rona2020 brooklyn litdifferent,,https://www.instagram.com/p/B-4UENwlsG_/?igshid=3oz83nxuh0rb,0,1249306388263628800,,,,en,"Brooklyn, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#XUUX “When #divine #good is #practiced, #life is #bliss. Bliss #is the #normal #condition of the good”. ⚜️🤺#InGodWeTrust #Easter #access #racist #racism #reparations #covid #corona #rona2020 #brooklyn #litdifferent… https://t.co/3fn4DCwie4",https://twitter.com/VelXenon/status/1249306388263628800,Tue Nov 15 14:44:20 +0000 2016,VelXenon,false,Pro Se. Pro Socio. Pro Solido.,281,47,542,0,Brooklyn ,VEL XENON,VelXenon,1408,,http://velxenon.org,false
"18.34143814,-34.0083411",Sun Apr 12 13:51:14 +0000 2020,,,https://www.instagram.com/p/B-4hTVrpSR7/?igshid=1pp7fubv3cevu,0,1249334263461359618,,,,en,"Hout Bay, South Africa",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Day 17 (3) / 21 (36) 
TAKE ME BACK TO PRE CORONA CHASING SUNSET DAYS ♥️
•
•
When this is all over ...
How about we chase sunsets on a daily basis...
And never take for granted the little things that make this world… https://t.co/37ll5VjFGn",https://twitter.com/meagzclaasen/status/1249334263461359618,Fri Aug 26 19:12:17 +0000 2016,meagzclaasen,false,,797,92,266,13,"Cape Town, South Africa",The Meagan Method,meagzclaasen,2840,,http://www.stature.fit,false
"-73.94837222,40.80903333",Sun Apr 12 15:00:11 +0000 2020,,,https://www.instagram.com/p/B-4pMqHlGt7/?igshid=l4y3xhsyzltz,0,1249351615125114880,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FUCK CORONA VIRUS!! 🖕🏼🦠 @ Harlem https://t.co/a7055cVQ2k,https://twitter.com/IamDjAOne/status/1249351615125114880,Wed Apr 18 15:31:20 +0000 2018,IamDjAOne,false,"MixCloud LIVE!
Friday & Saturday
11PM - 1AM EST",35,24,24,0,"Harlem, NY",DJ A-ONE,IamDjAOne,1318,,https://www.mixcloud.com/live/IamDjAOne,false
"-8.05974971,31.41398607",Sun Apr 12 11:03:30 +0000 2020,,,http://linktr.ee https://www.instagram.com/p/B-4OHFJh7HK/?igshid=1oej9v4ua4tv1,2,1249292052757651457,,,,en,"Tameslohte, Royaume du Maroc",true,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We are featured today on a BBC travel show Corona special which you can find on YouTube. We have provided the link in our https://t.co/5hZOWvbkvK link in our bio. Excellent programme! @ Oumnass, Morocco https://t.co/V8CfiqUbPy",https://twitter.com/JarjeerMules/status/1249292052757651457,Mon Dec 29 06:46:59 +0000 2014,JarjeerMules,false,"Jarjeer Mules and Donkey sanctuary. We offer refuge to old, disabled and abandoned mules and donkeys in Morocco. #jarjeermules #donkeys #marrakech #mules",51,179,97,1,Marrakesh,Jarjeer Mules,JarjeerMules,531,,http://www.jarjeer.org/,false
"121.41666667,13",Sun Apr 12 10:35:30 +0000 2020,,,https://www.instagram.com/p/B-4K6CNpsGJ/?igshid=y2e7e8m0d6s0,0,1249285007329374209,,,,en,"Pinamalayan, Rehiyon ng MIMAROPA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We are all the bitch in somebody's story. 🖤
.
.
.
.
.
And this year we have corona being the main bitch! 😔😂 Canceling all travel, concerts, beach trips, &amp; any other plans prolly for the rest of the year. 🥺😳
-
The… https://t.co/A2O4iCF7CD",https://twitter.com/queenbarbz/status/1249285007329374209,Sat May 16 09:52:15 +0000 2009,queenbarbz,false,"♔DAYDREAMER ღ☮ツ
•Good Friend, Never A Great Lover•
•Living in a world that doesn't exist•
 DAILYDOSEOFWUTEVA",6608,230,619,6,Across The Universe★,Erika Bianca ♔,queenbarbz,49985,,http://aprofessionaldaydreamer.blogspot.com/,false
"-94.55658,39.41749",Sun Apr 12 11:58:37 +0000 2020,puddleofmudd davemorenodrums drums drummers drummerlife drummer drummersofinstagram easter corona coronavid19 coronavirus family love supporteachother rock alternativerock,,https://www.instagram.com/p/B-4UJhVnJzw/?igshid=55q8rl2wmzy1,6,1249305920854790150,,,,en,"Smithville, MO",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Dave Moreno ❤️🎶🤘🏻🔥 #puddleofmudd #davemorenodrums #drums #drummers #drummerlife #drummer #drummersofinstagram #easter #corona #coronavid19 #coronavirus #family #love #supporteachother #rock #alternativerock @ Your… https://t.co/DLfmyB68of,https://twitter.com/puddleofmudd/status/1249305920854790150,Tue Apr 28 08:08:43 +0000 2009,puddleofmudd,false,"Puddle of Mudd rise from the ashes with their sixth studio album in nearly a decade, entitled Welcome to Galvania. Out Now! Come see us on tour!",665,54969,38,827,"Los Angeles, CA",Puddle of Mudd Welcome to Galvania Out Now!,puddleofmudd,3186,,http://puddleofmudd.com,true
"18.3513093,-34.1455883",Sun Apr 12 13:22:51 +0000 2020,,,https://www.instagram.com/p/B-4eDvJHGze/?igshid=ii954vvybqs7,0,1249327121257959424,,,,en,"Cape Town, South Africa",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Life in the Age of Corona.

The Whole world is Slowly turning into Police States without anyone Realising it.

Draconian type of legislation will become the norm of the day as Governments adapt to the Age of the… https://t.co/eNFMffktYH",https://twitter.com/ItalianetAmeri1/status/1249327121257959424,Thu Mar 21 18:09:59 +0000 2019,ItalianetAmeri1,false,"Hi,I'm Colin,the founder/CEO of Italian et Americaine Haute Couture et Coiffure.
@fashionguru327 is @GIANewYork /Global Influencer Agency New York affiliated.❤",6931,182,1605,1,"Cape Town, South Africa",Italian et Americaine Haute Couture et Coiffure,ItalianetAmeri1,14119,,https://www.instagram.com/fashionguru327/,false
"-73.994508,40.763186",Sun Apr 12 13:37:59 +0000 2020,CONSCIOUS consciousdaily corona theatricalemergency emergencymirthresponder,,https://blogger.rubennavarronyc.com/2020/04/conscious-madonnamahabarata.html https://www.instagram.com/p/B-4fyeXj3pM/?igshid=155dlavf1hr5f,0,1249330929438515203,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","9AM, On my first day: MADONNAMAHABARATA 
https://t.co/hBddN2G2i5 #CONSCIOUS #consciousdaily #corona #theatricalemergency #emergencymirthresponder @ Hell's… https://t.co/XOcU1Ndb3Z",https://twitter.com/rubennavarronyc/status/1249330929438515203,Wed Nov 09 19:37:59 +0000 2016,rubennavarronyc,false,"Actor/Dir. Cultural Anthro, Tenor, Owner, Sol de Rey Omnimedia Inc. https://t.co/T2QOonPHSh https://t.co/bwUXjALRmY",3536,166,613,31,"New York, NY",Ruben Navarro,rubennavarronyc,7471,,http://www.rubennavarronyc.com,false
"28.1869,-25.7533",Sun Apr 12 11:47:45 +0000 2020,daywhatever beerdrated beeroclock beeroftheday corona beardedlady,,https://www.instagram.com/p/B-4TLQjFv1K/?igshid=1rcds1blyf29c,0,1249303189221814272,,,,en,"Pretoria, South Africa",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","As lockdown continues... #daywhatever Happy Easter Sunday to all. castlelitesa  @castlelagersa @modderbok #beerdrated #beeroclock #beeroftheday #corona #beardedlady southafrica @ Pretoria, South Africa https://t.co/fplmlliyfy",https://twitter.com/Modderbok/status/1249303189221814272,Mon Jan 14 04:11:59 +0000 2013,Modderbok,false,"Specializing in adventure motorbike tours in Southern Africa, without forgetting the normal adventurer without the bike!",37,224,121,0,All over Southern Africa ,Jason Kilian,Modderbok,718,,http://www.mathinthinyane.com,false
"-1.0803,53.9583",Sun Apr 12 11:00:34 +0000 2020,corona nhs covi̇d19,,https://www.instagram.com/p/B-4NxqvFzGS/?igshid=ww87uc9i0cjx,0,1249291314904150017,,,,en,"York, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Not sure where this originally came from but I like it!

#corona #nhs #covi̇d19 @ York https://t.co/mWuUUBo0Xc",https://twitter.com/mikegraypt/status/1249291314904150017,Sun Oct 02 23:56:23 +0000 2011,mikegraypt,false,The MG of MGPT a bit of fitness. A bit of food.,276,54,170,1,York,Mike Gray,mikegraypt,294,,http://www.mgptonline.co.uk,false
"55.39840681,25.12190159",Sun Apr 12 13:40:05 +0000 2020,30daysofthanksgiving,,https://www.instagram.com/p/B-4gBozAOV7/?igshid=1lx2yqccbi8ku,0,1249331455735595008,,,,en,"دبي, الامارات العربية المتحدة",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Day 7 of #30daysofthanksgiving . I thank God for peace of mind amidst this Corona pandemic situation we are facing in the world at the moment. When it seems like things are getting worse He reminds us in His Word ;… https://t.co/XywE7LzwAQ,https://twitter.com/GraciousJaneKE/status/1249331455735595008,Tue Sep 15 13:30:39 +0000 2009,GraciousJaneKE,false,Digital Content Creator YouTube ~ Gracious Jane https://t.co/xL9QcW0Hw9 Live. Laugh. Love.,634,874,638,3,"Dubai, United Arab Emirates",GraciousJane,GraciousJaneKE,4021,,http://www.graciousjane.com,false
"-87.59,41.8",Sun Apr 12 14:04:22 +0000 2020,charmander pokemon socialdistancing corona onesie,,https://www.instagram.com/p/B-4izsYhshK/?igshid=hierqaw0mjq2,0,1249337567302082562,,,,en,"Chicago, IL",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Catch me if you can but don’t get burned. #charmander #pokemon #socialdistancing #corona #onesie @ Hyde Park, Chicago https://t.co/V2vqUJHTCq",https://twitter.com/TommyGuns/status/1249337567302082562,Wed Mar 26 23:26:31 +0000 2008,TommyGuns,false,I have cats,521,1263,1245,86,"Chicago, Il",Tommy,TommyGuns,17167,,http://atattale.tumblr.com/,false
"88.3697,22.5697",Sun Apr 12 13:37:07 +0000 2020,21dayslockdown 21dayslockdownindia covid_19 covid19india covid19kolkata corona covidart covidartexhibit coronaindia artquarantined,,https://www.instagram.com/p/B-4fsOmDSep/?igshid=16g4j5zdwclft,0,1249330710281936897,,,,en,"कोलकाता, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Comic Strip 
Day 19
Quarantine
#21dayslockdown 
#21dayslockdownindia 
Kolkata, 2020
. . . .
. . . 
#covid_19 #covid19india #covid19kolkata #corona #covidart #covidartexhibit #coronaindia #artquarantined… https://t.co/mwDpalBp3X",https://twitter.com/kls_rt/status/1249330710281936897,Wed Feb 19 14:04:17 +0000 2014,kls_rt,false,Photographer/Digital Artist,1266,884,1209,51,"Kolkata, India",Ritam Talukdar,kls_rt,8742,,http://ritamsphotocreation.wordpress.com,false
"72.83901215,19.00533139",Sun Apr 12 12:07:07 +0000 2020,mask corona coronavirus covid_19 coronavid19 stayhome staysafe stayhomestaysafe quarantine quarantinelife quarantinelife workfromhome,,https://www.instagram.com/p/B-4VY3HFZDW/?igshid=62upec4qv54t,0,1249308061283557376,,,,en,"मुंबई, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Rule 2 - Wear a #mask when you step out.
Rule 1 - Don't step out.

#corona #coronavirus #covid_19 #coronavid19 #stayhome #staysafe #stayhomestaysafe #quarantine #quarantinelife #quarantinelife😷 #workfromhome… https://t.co/NgAypC1Neg",https://twitter.com/janakraaj24/status/1249308061283557376,Wed Mar 20 11:54:21 +0000 2013,janakraaj24,false,"#music #Arsenalfc #TablaPlayer #DholBlaster #percussionist #techfreak #blogger #mumbaikar #shivsena #scorpion
retweets don't mean endorsement",2568,774,1032,0,"19.0054460, 72.8390490",janakraaj,janakraaj24,3798,,http://instagram.com/janakraaj24/,false
"13.401251,52.518391",Sun Apr 12 11:19:41 +0000 2020,challenges Corona lockdown,,http://flo.yoga https://www.instagram.com/p/B-4P9eApnLL/?igshid=ujainu2pjc1h,0,1249296125082951680,,,,en,"Berlin, Deutschland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My attempt at various #challenges that have been going around since the #Corona #lockdown 
Glad to note that there is still plenty of room for improvement 😁
Thanks to https://t.co/aS2ZL2RHHZ @SMaengmum for the inspiration, you‘re… https://t.co/djKUKv1oWq",https://twitter.com/beavhiss/status/1249296125082951680,Thu Apr 18 09:08:02 +0000 2013,beavhiss,false,do no harm but take no shit ig: @beavhiss YT: CDDie,571,390,1418,12,,Emrys Fillmore,beavhiss,2066,,,false
"-71.3833,41.5167",Sun Apr 12 13:48:48 +0000 2020,,,https://www.instagram.com/p/B-4hB07grJ8/?igshid=jqppniz1rlqu,0,1249333652300931072,,,,en,"Jamestown, RI",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Hello girls and boys,

I made the promised Easter puzzle,
Time to take off your Corona muzzle,
You can look on the World Wide Web,
Or do it after painting an Easter egg.
The bunny is the only one you may nuzzle.

PS:… https://t.co/oFHrJiFfA7",https://twitter.com/DanielForster01/status/1249333652300931072,Sun Oct 11 21:35:38 +0000 2009,DanielForster01,false,,644,188,188,0,Jamestown RI,Daniel Forster,DanielForster01,443,,http://www.danielforster.com,false
"-1.13333,52.6333",Sun Apr 12 11:34:11 +0000 2020,cornet learn ironman triathlon training fitness davesgym 20minutefitness corona covid19 coronaviruslockdown stayathome protectthenhs,,https://www.instagram.com/p/B-4Rn8TH0ds/?igshid=11r03g4kc4p5b,0,1249299773036920832,,,,en,"Leicester, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Day 20 Lockdown Training! Recovery Day Cornet Practice Complete!  #cornet #learn  #ironman #triathlon #training #fitness #davesgym #20minutefitness #corona #covid19 #coronaviruslockdown #stayathome #protectthenhs… https://t.co/6zMF3x19XH,https://twitter.com/david_a_ellis/status/1249299773036920832,Fri May 18 20:38:39 +0000 2012,david_a_ellis,false,"Ironman, Marathon man, Triathlete. Owner and founder of #20minutefitness",76,150,170,14,Leicester,David Ellis,david_a_ellis,2190,,,false
"-90.070864,29.948479",Sun Apr 12 13:45:55 +0000 2020,,,https://www.instagram.com/p/B-4gst8FsdIS34rtyoobwfJ_Mr9dnc6MSV0ta40/?igshid=1rmg0smfjig52,2,1249332924295663617,,,,en,"New Orleans, LA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Between a loss of a loved one or Corona, Easter is a little different this year. We all are making adjustments so however you choose to spend it, please cherish every second of it.… https://t.co/ubE9X8x3Kk",https://twitter.com/Higgie22/status/1249332924295663617,Wed Jan 28 06:57:44 +0000 2009,Higgie22,false,,77153,1254,1898,20,"Monessen, Pa",Amanda Higgins,Higgie22,59367,,http://www.instagram.com/higgie22,false
"-73.71253592,43.42395199",Sun Apr 12 14:08:23 +0000 2020,,,https://www.instagram.com/p/B-4jQzSoFye/?igshid=1kdz03rhqf4x3,1,1249338580876570625,,,,en,"Lake George, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","'s post
.
.
F for fictional 
.
Thanks to corona we can't go out and hunt for some Easter eggs! Or can we? Easter hunting VR is the new thing in 2020. ʅ(･ิД･ิ)ʃ
.
Also finally played the VR Kingdom Hearts experience… https://t.co/S3ZxTu3imi",https://twitter.com/Miumaus14/status/1249338580876570625,Thu Dec 03 10:32:54 +0000 2015,Miumaus14,false,"100%Gamer 
Animal Crossing New Horizons #hypetrain",3020,103,171,1,,Lucy,Miumaus14,1814,,http://instagram.de/mag.variety,false
"-1.75606916,51.56107548",Sun Apr 12 14:27:51 +0000 2020,falsenails exstensions lockdown practice practicemakesperfect professional professionalnailtech professionalnails trapped home corona covid partner stayhome staysafe,,https://www.instagram.com/p/B-4lfs5AYcV/?igshid=j64ofp2jl5ie,0,1249343478754140163,,,,en,"Swindon, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Feeling trapped Help!!!! #falsenails #exstensions #lockdown #practice #practicemakesperfect #professional #professionalnailtech #professionalnails #trapped #home #corona #covid #partner #stayhome #staysafe… https://t.co/aI9U1JEUU1,https://twitter.com/beanbrainbean/status/1249343478754140163,Wed Dec 14 21:57:54 +0000 2011,beanbrainbean,false,,65,10,36,0,,Iain Bendermacher,beanbrainbean,65,,,false
"70.87027928,31.84485309",Sun Apr 12 12:55:40 +0000 2020,covid_19 Stay home staysafe corona coronavirusoutbreak Precautions standforpakistan,,https://www.instagram.com/p/B-4a8a-B2Om/?igshid=18kzcdpe09yfp,0,1249320279131795457,,,,en,"شمال مغربی سرحد, پاکستان",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Follow below instructions are very strictly become safe from #covid_19 .
#Stay #home #staysafe #corona #coronavirusoutbreak #Precautions #standforpakistan @ Zafar Abad Colony, D.i.khan https://t.co/RjptnF6jsg",https://twitter.com/sadiqali042/status/1249320279131795457,Mon Mar 16 16:19:51 +0000 2020,sadiqali042,false,"Respect, love & care is Mandatory.
but mostly should be a human creat among humanity.",10,4,56,0,"ڈیرہ اسمعیل خان, پاکستان",Sadiq Ue Ali,sadiqali042,18,,,false
"-73.8531,40.7493",Sun Apr 12 12:07:16 +0000 2020,,,,0,1249308097648214016,,,,en,"Queens, NY",,0,,,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>",Corona NY Sun Apr 12th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,https://twitter.com/Corona_NY/status/1249308097648214016,Mon Aug 08 01:49:10 +0000 2011,Corona_NY,false,"Follow us for the latest news, weather, events and emergency notices for Corona, NY",0,28,0,1,"Corona, NY","Corona, New York",Corona_NY,4122,,http://countyny.net/queens/corona/,false
"-0.12731805,51.50711486",Sun Apr 12 10:49:13 +0000 2020,,,https://www.instagram.com/p/B-4MeijAUpy/?igshid=1lxk86kyu1jss,0,1249288458952196096,,,,en,"London, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thanks to everyone who joined the live show on @thehotjem on Facebook live. I hope you all were blessed and enlightened.

Corona Virus is real everyone. It's not a myth. I am grateful I was able to survive it. Thank… https://t.co/Up5QjPI2hB",https://twitter.com/emelissmile/status/1249288458952196096,Thu Sep 27 20:40:35 +0000 2018,emelissmile,false,,33,14,40,0,,Emeli's Smile,emelissmile,80,,,false
"16.3731,48.2083",Sun Apr 12 12:09:18 +0000 2020,,,https://www.instagram.com/p/B-4VB_flXHs/?igshid=qicjpkhjwcrq,1,1249308611068690438,,,,en,"Wien, Österreich",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My sweet little ""Corona"" Easter Bunny 🐇 and I wish you despite all the difficulties in there times a very Happy Easter from the „balconesia“ 🌞🐰 The Easter miracle is definitely taking place tonight 🙏⛪️ but we still… https://t.co/r73Z6ctAiv",https://twitter.com/C_Unterreiner/status/1249308611068690438,Thu Feb 07 17:46:52 +0000 2013,C_Unterreiner,false,Official Twitter account of austrian baritone Clemens Unterreiner,562,82,241,0,World ,Clemens Unterreiner,C_Unterreiner,518,,http://www.unterreiner.at,false
"78.6833,10.8167",Sun Apr 12 14:54:28 +0000 2020,Commissioned portrait artwork insta friend thanks hope art artistic blackandwhite pencilart corona quarantine lockdown stayhome besafe womensfashion,,https://www.instagram.com/p/B-4oiobBns4/?igshid=kcz29ndn96na,0,1249350176134791169,,,,en,"तिरुचिरापल्ली, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Commissioned #portrait #artwork
For #insta #friend #thanks for the #hope 😇&amp; given this order to me🤗
.
.
.
#art #artistic #blackandwhite #pencilart #corona #quarantine #lockdown #stayhome #besafe
#womensfashion… https://t.co/WVhLFxggjB",https://twitter.com/ravi_vignesh/status/1249350176134791169,Wed May 16 20:51:52 +0000 2012,ravi_vignesh,false,,67,92,84,0,Tamil Nadu,ravi vignesh,ravi_vignesh,211,,,false
"-0.2,5.55",Sun Apr 12 12:05:38 +0000 2020,Stay Stay,,https://www.instagram.com/p/B-4VODJB2dT/?igshid=1ju9ncx8ng2bo,0,1249307687516401664,,,,en,"Accra, Ghana",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Your  Mind Dey‼️‼️‼️

Join The SmashUp King Today at 3Pm
Let's Smash This Corona Virus Down to the Max‼️
And Indeed The Lord has Risen
Don't Forget To Share, Like and Comment 🇬🇭

#Stay Home and #Stay… https://t.co/rjjViKGbNS",https://twitter.com/djdialsgh/status/1249307687516401664,Mon Nov 18 12:36:58 +0000 2019,djdialsgh,false,"CEO Of Dials Online Radio™
Radio Personality On @DialsRadio 🇬🇭
DJ at @adoatv_gh
Host of Drive Time Lane 9⚫
Umb Ghana Tertiary Awards Nominee '19©",9786,128,551,0,Kaneshie,The SmashUp King™,djdialsgh,937,,http://zeno.fm/dialsonlineradio,false
"4.52797651,52.3792276",Sun Apr 12 12:47:27 +0000 2020,mediterranean adriaticsea northsea huerzeler huerzelerbicycleholidays corona pandemic covid19,,https://www.instagram.com/p/B-4aAUih8MM/?igshid=1j6dmw3o02anp,1,1249318211562201088,,,,en,"Zandvoort, Nederland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Not the #mediterranean next week, nor the #adriaticsea in June. 'fraid I have to settle for the #northsea this year ...
#huerzeler #huerzelerbicycleholidays #corona #pandemic #covid19 @ Zandvoort Strand https://t.co/wYxfPn7lrO",https://twitter.com/WimVeerman/status/1249318211562201088,Mon Mar 16 10:55:27 +0000 2009,WimVeerman,false,,40,17,14,1,Amsterdam - NL,Wim Veerman,WimVeerman,379,,http://wvvw.nl,false
"-71.3833,41.5167",Sun Apr 12 14:29:45 +0000 2020,,,https://www.instagram.com/p/B-4ltnNgNGJ/?igshid=1wn7fhwajb5b7,0,1249343955143208961,,,,en,"Jamestown, RI",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Hello girls and boys,

I made the promised Easter puzzle,
Time to take off your Corona muzzle,
You can look on the World Wide Web,
Or do it after painting an Easter egg.
The bunny is the only one you may… https://t.co/GKIVYM83m3",https://twitter.com/DanielForster01/status/1249343955143208961,Sun Oct 11 21:35:38 +0000 2009,DanielForster01,false,,644,188,188,0,Jamestown RI,Daniel Forster,DanielForster01,443,,http://www.danielforster.com,false
"-6.87629959,33.97164869",Sun Apr 12 12:38:07 +0000 2020,MMG,,https://www.instagram.com/p/B-4Y8CsnUIi/?igshid=11tuflefl9vn,1,1249315863582433286,,,,en,"Agdal Riyad, Royaume du Maroc",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Stay home all day is I do. 
Stay safe CORONA IS REAL!
#MMG @ Chicken Soup Factory, Gardnersville https://t.co/L7yi9E8c57",https://twitter.com/MartinLQuoi1/status/1249315863582433286,Sun Nov 22 18:48:15 +0000 2015,MartinLQuoi1,false,,887,68,455,0,Liberia,Martin L Quoi,MartinLQuoi1,42,,,false
"78.68555556,10.805",Sun Apr 12 14:53:39 +0000 2020,Commissioned portrait artwork insta friend thanks hope art artistic blackandwhite pencilart corona quarantine lockdown stayhome besafe womensfashion,,https://www.instagram.com/p/B-4ocvABBnm/?igshid=7t0v1w7g5orv,0,1249349972589449217,,,,en,"तिरुचिरापल्ली, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Commissioned #portrait #artwork
For #insta #friend #thanks for the #hope 😇&amp; given this order to me🤗
.
.
.
#art #artistic #blackandwhite #pencilart #corona #quarantine #lockdown #stayhome #besafe
#womensfashion… https://t.co/uExAPDu5fO",https://twitter.com/ravi_vignesh/status/1249349972589449217,Wed May 16 20:51:52 +0000 2012,ravi_vignesh,false,,67,92,84,0,Tamil Nadu,ravi vignesh,ravi_vignesh,211,,,false
