coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"0.82656739,51.90067302",Sun Apr 12 20:32:47 +0000 2020,,,https://www.instagram.com/p/B-5PQf1gfjz/?igshid=5fv2pzimkvm2,0,1249435316554887168,,,,en,"Eight Ash Green, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Corona has meant that it’s the first year ever that I’ve not been able to have an Easter Roast with my family so instead we ordered from thecricketerscolchester and set up an Easter Sunday floor picnic. 🥚🥕🐰🐣🍽… https://t.co/knZoMXeqlG,https://twitter.com/Vixy88/status/1249435316554887168,Fri Feb 19 18:25:00 +0000 2010,Vixy88,false,📸Photos. 🌎Adventure. 👩🏻‍🎨Art. ✨Disney. ⚡️Harry Potter. 🤓Nerd. 🌈LGBT. 👩‍❤️‍💋‍👩Dawn. 👮🏻‍♀️Special. 💁🏻Feminist. 👨‍👩‍👧‍👦 Family. 👭BFFs.,974,223,318,25,"Witham, Essex",Victoria Matthews,Vixy88,8039,,http://www.facebook.com/vixy88,false
"-87.64447608,41.93655354",Sun Apr 12 21:25:31 +0000 2020,,,https://www.instagram.com/p/B-5VSyLh8xo/?igshid=ptw1xdeeglrv,0,1249448588398284802,,,,en,"Chicago, IL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Celebrating Easter Corona Virus style @ Lakeview East, Chicago https://t.co/pAyaMFZZM9",https://twitter.com/BeckySzajna/status/1249448588398284802,Sat Sep 30 16:06:45 +0000 2017,BeckySzajna,false,Caseworker in Chicago. Bipolar with PTSD. Hockey lover for life. Just for today.,851,608,1200,5,"Chicago, IL",Msnerdcore82,BeckySzajna,1949,,,false
"-73.19,41.1774",Sun Apr 12 20:26:31 +0000 2020,heisrisen theblessedlife ressurectionsunday,,https://www.instagram.com/p/B-5OiyGnsXw/?igshid=o85un1clwmte,0,1249433740398473220,,,,en,"Bridgeport, CT",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Luna’s 🌙 1st Easter 🐣and Resurrection ✝️Sunday. Nothing can stop her praise 🙌🏽 not even Corona!
.
.
.
SWIPE👉🏽 For more bunny hopping cuteness.
.
.
#heisrisen
#theblessedlife
#ressurectionsunday… https://t.co/D5Tw5uUMrU",https://twitter.com/bFIT4Lifer/status/1249433740398473220,Mon May 04 18:04:19 +0000 2009,bFIT4Lifer,false,Mother of 2 . Lover of God. Follow my church @VOCamden. My mission 2 bFIT4Life @bfit4lifemin. #bFIT4Life #BishopsBeautyBox,354,531,413,40,"New Jersey, USA",Lysa Bishop 🌀🦋,bFIT4Lifer,15547,,http://bfit4lifer.com,false
"35,31",Sun Apr 12 23:18:02 +0000 2020,CovidIsrael,,https://corona-scanner.com/country/israel,0,1249476902567514114,neilellis,1249476900621353000,14292054,en,ישראל,false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇮🇱 Israel

10 day forecast of 178 dead. This wave may last 72 days and see 30,581 cases and 428 deaths. Cases double every 14.9 days.

📈: https://t.co/B5U1xDJ6eO

🕛 13/04 #CovidIsrael

3/4",https://twitter.com/neilellis/status/1249476902567514114,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32581,552,260,60,UK,Neil Ellis,neilellis,34705,,,false
"-78.0635,35.4256",Sun Apr 12 21:18:47 +0000 2020,,,http://untp.beer/s/c886329619,1,1249446893266128896,,,,en,"North Carolina, USA",false,0,,,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>",Grilling it up before the weather gets rough. - Drinking a Corona Premier by @GrupoModelo_MX @ Halligan Bar South  — https://t.co/tnBU2l5Q5G,https://twitter.com/Overmanc/status/1249446893266128896,Thu Mar 07 11:33:19 +0000 2013,Overmanc,false,"Diving, fishing, fighting fires, Jeep'n and drinking COLD BEER!!! thats what I do.",17972,171,83,12,"The Wood, NC",O from The Wood,Overmanc,6749,,,false
"-117.566,33.8753",Sun Apr 12 19:58:53 +0000 2020,,,https://www.instagram.com/p/B-5LYZGnKCv/?igshid=1c4xbqylcmn99,1,1249426786527711232,,,,en,"Corona, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Happy Easter 🐇🐰🐣 @ Corona, California https://t.co/ixgopgVSs5",https://twitter.com/d_amo21/status/1249426786527711232,Wed May 01 23:28:57 +0000 2013,d_amo21,false,• Footballer ⚽️ •Founder:@goldened_gh •StriveForGreatness🙏🏿🇬🇭,2796,381,231,3,United States,Daniel Amo,d_amo21,2495,,http://www.goldened.org,false
"-73.8358,41.0944",Sun Apr 12 22:46:26 +0000 2020,RightHere RightNow,,https://www.instagram.com/p/B-5btaPpBx6/?igshid=12tadhus9mr36,0,1249468950523580418,,,,en,"Mount Pleasant, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This whole corona thing has only added more fuel ⛽️ to my fire 🔥 Making that chip on my shoulder just a little bit bigger! 💪🏼 Puttin’ in the work on this speed bag, I’m just getting started! 🥊 #RightHere #RightNow… https://t.co/EShKGGtgFP",https://twitter.com/BigDirtyNazty/status/1249468950523580418,Thu Aug 30 18:32:29 +0000 2012,BigDirtyNazty,false,,7,5,18,0,,Jon Nasrallah,BigDirtyNazty,48,,,false
"-77.5,41",Sun Apr 12 19:59:30 +0000 2020,STAYINGHOME ALONETOGETHER corona covid_19,,https://www.instagram.com/p/B-5Lc9UpGUw/?igshid=1lh7oka4c9w5i,0,1249426941683412994,,,,en,"Pennsylvania, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",ONE NATION UNDER A GROOVE #STAYINGHOME FOR THE FUNK OF IT #ALONETOGETHER due Da #corona #covid_19 @ Pennsylvania https://t.co/USpxADYeL4,https://twitter.com/priapusrkb/status/1249426941683412994,Wed Jul 06 23:41:23 +0000 2016,priapusrkb,false,,13,60,97,2,,Rick,priapusrkb,1472,,,false
"4,50.8333",Sun Apr 12 23:06:05 +0000 2020,StayAtHome,,https://covid19.healthdata.org/belgium https://corona-scanner.com/country/belgium,0,1249473895775850496,neilellis,1249473892789489700,14292054,en,"Ninove, België",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇧🇪 Belgium

10 day forecast of 6,714 dead. This wave may last 153 days and see 1,209,887 cases and 16,938 deaths. Cases double every 4.5 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/9IxTLpGQik
📈: https://t.co/6Toq9hhWIm

🕛 1",https://twitter.com/neilellis/status/1249473895775850496,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32581,552,260,60,UK,Neil Ellis,neilellis,34705,,,false
"-77.5,41",Sun Apr 12 19:29:08 +0000 2020,stayinghome alonetogether onenation corona,,https://www.instagram.com/p/B-5H-YVpTv4/?igshid=16ocp1ijoqpqx,0,1249419298310938628,,,,en,"Pennsylvania, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",ONE NATION UNDER A GROOVE #stayinghome FOR THE FUNK OF IT #alonetogether  #onenation #corona @ Pennsylvania https://t.co/jFD9YjHxho,https://twitter.com/priapusrkb/status/1249419298310938628,Wed Jul 06 23:41:23 +0000 2016,priapusrkb,false,,13,60,97,2,,Rick,priapusrkb,1472,,,false
"-82.2989,41.3369",Sun Apr 12 21:36:54 +0000 2020,seniors2020 baseball corona nothowthiswassupposedtogo,,https://www.instagram.com/p/B-5WmRIJwHY/?igshid=2hkikoyzy520,0,1249451453141471234,,,,en,"Ohio, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We sure are missing baseball, thank you to Firelands Athletic Boosters .... #seniors2020 #baseball #corona #nothowthiswassupposedtogo @ Firelands High School https://t.co/wWomXhV7IP",https://twitter.com/melissa_yoby/status/1249451453141471234,Fri Dec 30 03:16:30 +0000 2016,melissa_yoby,false,"#JohnCarroll , #OhioStateMom , #traveladvisor #HumanResources professional , #CLE",22829,272,1054,8,,Beachgal10,melissa_yoby,17779,,http://www.jelizabethboutique.com/myoby,false
"-77.03253601,38.8911014",Sun Apr 12 19:19:31 +0000 2020,jazz funk rnb grownfolkmusic,,https://www.instagram.com/p/B-5GdKrBocw/?igshid=nfoqojy501uu,0,1249416879598211072,,,,en,"Washington, DC",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Corona Blues #jazz #funk #rnb #grownfolkmusic @ Smithsonian National Museum of African American History and Culture https://t.co/eX9tVuS3Vs,https://twitter.com/PocketJazzMstr/status/1249416879598211072,Tue May 28 20:22:17 +0000 2013,PocketJazzMstr,false,"Trumpet Pro for 40 plus years with a unique blend of Jazz, Funk, R&B and Go-Go. Intellectual, soulful sound that swings. Simply put, grown folks music!",75,487,583,5,Washington DC,"Harold Little ""The Pocket Jazz Master""",PocketJazzMstr,617,,http://haroldlittle.com,false
"-88.04769292,30.68484504",Sun Apr 12 21:37:01 +0000 2020,covıd19 corona churchstreeteast downtownmobile mobilealabama downtownmobileal ukulele ukulelecover ukulelecovers banjolele banjolelecover,,https://www.instagram.com/p/B-5WYv7DO-N/?igshid=1umkgagmb23wz,0,1249451480408567808,,,,en,"Mobile, AL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",He is Risen! Risen indeed. We’ve already gotten through this!  #covıd19 #corona #churchstreeteast #downtownmobile #mobilealabama #downtownmobileal #ukulele #ukulelecover #ukulelecovers #banjolele #banjolelecover… https://t.co/LsyTFCp34v,https://twitter.com/cris36602/status/1249451480408567808,Wed Jul 22 00:46:26 +0000 2009,cris36602,false,Always ready for a project!,264,319,796,4,"Mobile, AL",Cris Smith,cris36602,706,,,false
"-73.8531,40.7493",Sun Apr 12 21:06:39 +0000 2020,,,,0,1249443841180151809,,,,en,"Queens, NY",,0,,,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>",Corona NY Sun Apr 12th PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41,https://twitter.com/Corona_NY/status/1249443841180151809,Mon Aug 08 01:49:10 +0000 2011,Corona_NY,false,"Follow us for the latest news, weather, events and emergency notices for Corona, NY",0,29,0,1,"Corona, NY","Corona, New York",Corona_NY,4126,,http://countyny.net/queens/corona/,false
"-110.767,31.9579",Sun Apr 12 20:18:26 +0000 2020,easter easteregghunt confetti,,https://www.instagram.com/p/B-5NnZ3BliO/?igshid=1w82g44cprw1q,0,1249431705104121856,,,,en,"Corona de Tucson, AZ",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A little Easter fun this morning with the boys.

#easter #easteregghunt #confetti @ Corona de Tucson, Arizona https://t.co/kObEXHNX6B",https://twitter.com/JeridW/status/1249431705104121856,Sun Jan 22 14:46:40 +0000 2012,JeridW,false,"Buffalo Bills, Toronto Maple Leafs, Blue Jays, Arizona Living",1929,54,375,2,"Tucson, AZ ",Jerid Williams,JeridW,4675,,,false
"72.8288,18.95614",Sun Apr 12 23:16:56 +0000 2020,furniture quality cabinet wardrobe lockdown lock covid corona stayhome hardware hardwarestore,,https://www.instagram.com/p/B-5iAo_BqmE/?igshid=yef6u84rl7g0,0,1249476625739051008,,,,en,"मुंबई, भारत",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",PAG Multipurpose Drawer Lock #furniture #quality #cabinet #wardrobe #lockdown #lock #covid #corona #stayhome #hardware #hardwarestore @ PAG Hardware https://t.co/xWFIrnMjie,https://twitter.com/paghardware/status/1249476625739051008,Sat May 24 13:00:09 +0000 2014,paghardware,false,Complete Designer and Architectural Hardware Solutions,0,322,4,0,"Mumbai, India",PAG Hardware,paghardware,183,,http://www.paghardware.com,false
"9,51",Sun Apr 12 23:12:16 +0000 2020,CovidGermany,,https://covid19.healthdata.org/germany https://corona-scanner.com/country/germany,0,1249475452944728065,neilellis,1249475451707416600,14292054,en,"Haina (Kloster), Deutschland",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇩🇪 Germany

10 day forecast of 4,389 dead. This wave may last 92 days and see 482,494 cases and 6,755 deaths. Cases double every 13.0 days.

🏥: https://t.co/xq0wFbiQlE
📈: https://t.co/XTP9fnQc7X

🕛 13/04 #CovidGermany

3/4",https://twitter.com/neilellis/status/1249475452944728065,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32581,552,260,60,UK,Neil Ellis,neilellis,34705,,,false
"-7.6921,53.1424",Sun Apr 12 23:16:33 +0000 2020,StayAtHome,,https://covid19.healthdata.org/ireland https://corona-scanner.com/country/ireland,0,1249476528871739398,neilellis,1249476526812336000,14292054,en,"Offaly, Ireland",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇮🇪 Ireland

10 day forecast of 829 dead. This wave may last 48 days and see 1,446,755 cases and 20,255 deaths. Cases double every 4.8 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/1dA8DoxmSz
📈: https://t.co/o2YSVhoP5H

🕛 13/0",https://twitter.com/neilellis/status/1249476528871739398,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32581,552,260,60,UK,Neil Ellis,neilellis,34705,,,false
"-13.2344,8.4844",Sun Apr 12 19:54:45 +0000 2020,sierraleone sunday sundayfunday love weekend instagood sundayvibes happy photography,,https://www.instagram.com/p/B-5K56cJ9pZ/?igshid=1872vk06nyxg5,0,1249425743672684545,,,,en,Sierra Leone,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#sierraleone already defeating covid-19 as our first case ALPHAJOR on the virge of being pronounced negative of corona virus.
#sunday 
#sundayfunday 
#love 
#weekend 
#instagood 
#sundayvibes 
#happy 
#photography… https://t.co/kPEzIiUgUL",https://twitter.com/Kallonblingz/status/1249425743672684545,Thu Aug 04 22:11:30 +0000 2016,Kallonblingz,false,"A TV HOST, ENTERTAINMENT CONSULTANT, WRITER, REPORTER & PRESENTER- SOCIAL MEDIA EXPERT AND PUBLIC FIGURE .",1112,170,286,0,Sierra Leone,Nyakeh Kallon,Kallonblingz,274,,,false
"-111.02507561,32.14127041",Sun Apr 12 23:02:30 +0000 2020,,,https://www.instagram.com/p/B-5gZCWBLlL/?igshid=1p05t4h3kcknx,0,1249472993933361153,,,,en,"Drexel Heights, AZ",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Tucson corona holidazapocalypse proper @ Robles Pass https://t.co/yDzFIZlb4L,https://twitter.com/joe_novelli/status/1249472993933361153,Sat Jan 07 19:20:51 +0000 2012,joe_novelli,false,"I love music, the bicycle, beauty in a million forms, and knight rider.",3,72,35,0,"Tucson, AZ",Joe Novelli,joe_novelli,841,,http://www.thecloudwalls.com,false
"-118.36366846,33.97364878",Sun Apr 12 21:36:37 +0000 2020,iparkmusic oobang love family fun hope love smile corona coronavirus,,https://www.instagram.com/p/B-5WkGLB7Vc/?igshid=oyukl6ztgje0,1,1249451380395384837,,,,en,"Inglewood, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Content #iparkmusic #oobang #love #family #fun #hope #love #smile #corona #coronavirus @ IPARK MUSIC CO. https://t.co/aX9mTmFxS7,https://twitter.com/IPARKMUSIC/status/1249451380395384837,Fri Jun 26 03:09:41 +0000 2009,IPARKMUSIC,false,EXECUTIVE DIRECTOR IPARK MUSIC CO. ASCAP HFA VIACOM MTV GOOGLE PLAY FREEMANTLE SPOTIFY PANDORA MUSIC MEDIA PRODUCTION LICENSING & PUBLISHING @IPARKMUSIC,11684,460,563,7,La Mirada Ca.,OOBANG,IPARKMUSIC,11327,,http://iparkmusic.com,false
"-90.1078,29.9261",Sun Apr 12 22:54:42 +0000 2020,bestill lockdown keepfaith besafe heal stayhome corona coronachronicles happysunday sundayvibes Sunday eastersunday happyeaster pastel pastelcolors lolife,,https://www.instagram.com/p/B-5ff7zBn--/?igshid=l6fylq40bdwa,0,1249471029958901761,,,,en,"New Orleans, LA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Be still keep calm so we can heal #bestill #lockdown #keepfaith #besafe #heal #stayhome #corona #coronachronicles #happysunday #sundayvibes #Sunday #eastersunday #happyeaster  #pastel #pastelcolors #lolife… https://t.co/4z0Xw7jEWc,https://twitter.com/DaTwistMastr/status/1249471029958901761,Mon Apr 09 00:40:21 +0000 2012,DaTwistMastr,false,"Loctician/CEO @WyldChyldz Dreadlock/Natural Hair Studio LLC Anybody can wear dreads, BUT @ WyldChyldz u will leave w/ wat u need to RockUrLockz 773.664.4054",53,476,530,12,StPaul/Minneapolis,WyldChyldz,DaTwistMastr,3019,,,false
"-9.18333333,38.7",Sun Apr 12 19:35:50 +0000 2020,easter easterbunny workingfromhome itamaraz lidl apple macbookair portugal israeliartist coronatime,,https://www.instagram.com/p/B-5IvfZHmDw/?igshid=1ukfidvwg9s60,0,1249420984597217283,,,,en,"Lisboa, Portugal",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","When you are the easter bunny and you have to work in corona times 
.
.
#easter #easterbunny #workingfromhome #itamaraz #lidl #apple #macbookair #portugal #israeliartist #coronatime @ Portugal https://t.co/XB8tVCnkQL",https://twitter.com/dropsofpaint/status/1249420984597217283,Mon Mar 14 12:06:52 +0000 2011,dropsofpaint,false,artist and finder,175,86,635,3,Portugal,itamaraz,dropsofpaint,1844,,,false
"-77.3476,25.0616",Sun Apr 12 22:49:31 +0000 2020,Corona lockdown covid_19 quarantineSunday,,https://www.instagram.com/p/B-5e1NTh2Bp/?igshid=2uca45jhptb4,0,1249469725790416908,,,,en,Bahamas,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","E M P T Y
#Corona #lockdown
#covid_19 #quarantineSunday @ Nassau, New Providence https://t.co/wiBpt03x5o",https://twitter.com/theFDOTlife/status/1249469725790416908,Mon Feb 23 20:17:45 +0000 2009,theFDOTlife,false,"Farrenof is living the good life in The Bahamas, .... I'm your neighborhood (#weGlobal) Photographer, Designer, Consultant ... link me http://t.co/FkAEgMXxzC",4329,3050,700,59,"ÜT: 25.075932,-77.333204",Farreno F,theFDOTlife,20053,,http://www.thefdotlife.com,false
"-79.7164011,43.7742911",Sun Apr 12 23:11:33 +0000 2020,Covid19 Featured Health India NEWS,,http://dlvr.it/RTfgZZ,0,1249475270903398401,,,,en,"Brampton, Ontario",false,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","India: How Intelligence Bureau sleuths tracked thousands of corona suspects: New Delhi:  In an unprecedented exercise of tracking down several thousand people in the shortest span of time, the Multi Agency Centre… https://t.co/lv2wUWof12 #Covid19 #Featured #Health #India #NEWS",https://twitter.com/Weeklyvoice/status/1249475270903398401,Tue Mar 30 17:43:21 +0000 2010,Weeklyvoice,false,The South Asian Community's Trusted Source of News Since 1997,146,376,275,10,Toronto,Weekly Voice,Weeklyvoice,21629,,http://www.Weeklyvoice.com,false
"-79.3872,43.648",Sun Apr 12 20:38:00 +0000 2020,covid covid19 covid2020 corona coronavirus isolation selfisolation watercolor drawing inking,,https://www.instagram.com/p/B-5P21NAPJX/?igshid=oikpsdw2fvvu,0,1249436627602194432,,,,en,"Toronto, Ontario",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Not every project will turn out the way you hope. Some days are harder than others. Keep on keepin’ on. 

.
.
.
#covid #covid19 #covid2020 #corona #coronavirus #isolation #selfisolation #watercolor #drawing #inking… https://t.co/trFzpW4N2l",https://twitter.com/briGuyWalker/status/1249436627602194432,Fri Apr 17 20:33:09 +0000 2009,briGuyWalker,false,"Art Director, Team Leader, Design Enthusiast, Front-End Developer, and Comic Artist.",1145,147,582,15,Toronto,Brian Walker,briGuyWalker,1452,,http://www.briwalker.com,false
"-87.7214,41.6264",Sun Apr 12 23:15:45 +0000 2020,easter corona covi̇d19 repost socialdistancing,,https://www.instagram.com/p/B-5h5x-nakK/?igshid=7cvnde7qekuw,0,1249476327008350208,,,,en,"Midlothian, IL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Jesus, stay inside! Social distancing means everyone! #easter #corona #covi̇d19 #repost #socialdistancing @ Midlothian, Illinois https://t.co/z9yDxaIGAY",https://twitter.com/shicaugo/status/1249476327008350208,Fri Nov 18 02:07:20 +0000 2016,shicaugo,false,Retired,4022,48,261,1,Chicago ,Shicaugo Slade,shicaugo,5021,,,false
"78,21",Sun Apr 12 23:12:33 +0000 2020,StayAtHome CovidIndia,,https://corona-scanner.com/country/india,0,1249475523803316227,neilellis,1249475521970352000,14292054,en,"महाराष्ट्र, भारत",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇮🇳 India

10 day forecast of 1,217 dead.  Cases double every 5.2 days.

❤️ Every Life Counts, Pls #StayAtHome

📈: https://t.co/fMY8Yy8CIQ

🕛 13/04 #CovidIndia

3/4",https://twitter.com/neilellis/status/1249475523803316227,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32581,552,260,60,UK,Neil Ellis,neilellis,34705,,,false
"9.5018,56.2639",Sun Apr 12 23:10:42 +0000 2020,CovidDenmark,,https://covid19.healthdata.org/denmark https://corona-scanner.com/country/denmark,0,1249475056406839296,neilellis,1249475055156895700,14292054,en,"Silkeborg, Danmark",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇩🇰 Denmark

10 day forecast of 502 dead. This wave may last 125 days and see 63,218 cases and 885 deaths. Cases double every 19.3 days.

🏥: https://t.co/LhsNzE8FEf
📈: https://t.co/mYX9CKSil9

🕛 13/04 #CovidDenmark

3/4",https://twitter.com/neilellis/status/1249475056406839296,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32581,552,260,60,UK,Neil Ellis,neilellis,34705,,,false
"-78.8842633,33.71665956",Sun Apr 12 22:17:29 +0000 2020,,,https://www.instagram.com/p/B-5bPWJA_gQTnWLWi7uhKRdYd4fgjp43feomB00/?igshid=keyt14kra3vt,0,1249461664447070208,,,,en,"Myrtle Beach, SC",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Me and My Sexy Baes Took A Trip To The Beach BEFORE Corona Took Over Our Lives. 💦 🏝 🏖🧜🏾‍♀️ 🧜🏾‍♀️ 🧜🏾‍♀️ 🌺🌴🌈☀️ @ WonderWorks Myrtle Beach https://t.co/MgqUoMroMX,https://twitter.com/KissedByFame/status/1249461664447070208,Sat Jul 11 23:38:41 +0000 2009,KissedByFame,false,#CSU20 #ClaytonNOTColumbusState #YouHoesCuldNEVA 💜♌️ #BioMajor A Guaranteed Product of Tha Westside #Exit9 IG @_jnl__,1609,821,977,0,ToxicLuhBitch,🍫😈Co Exotic🦁🤪💲✨,KissedByFame,25324,,http://papicoco.com,false
"-80.2532,26.3108",Sun Apr 12 23:10:14 +0000 2020,,,https://www.instagram.com/p/B-5hR9_gD6b/?igshid=1jhrkzpv3svo0,10,1249474941839380482,,,,en,"Parkland, FL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Easter 2020
Mahi, tuna, brussel sprouts ... and wine, not Corona @ Parkland, Florida https://t.co/ITkcAo1deJ",https://twitter.com/AdamHBeasley/status/1249474941839380482,Mon Apr 06 16:28:37 +0000 2009,AdamHBeasley,false,"Miami Herald's Dolphins Reporter. abeasley AT https://t.co/e3L2TJSbYR. ""The least awful."" -- Ryan Fitzpatrick",4701,47918,1042,1613,"Miami, FL",Adam Beasley,AdamHBeasley,61384,,http://www.miamiherald.com/,true
"-0.12731805,51.50711486",Sun Apr 12 20:12:39 +0000 2020,adailydoseofinspiration liveenjoyandcelebrate letsdance 2020endsgreat jamaica,,https://www.instagram.com/p/B-5M9KxBC9P/?igshid=1v7t5uq5po8tx,0,1249430250368499713,,,,en,"London, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","70's Vibes🎶 when Corona has left the scene.
Dont Worry, be Happy, Life is Short..Enjoy every moment 😊
Give Thanks 🎶🍾👡👛💄👗
#adailydoseofinspiration 
#liveenjoyandcelebrate
#letsdance 
#2020endsgreat
#jamaica🇯🇲 @… https://t.co/O8APOdiGyz",https://twitter.com/JoyPeaches/status/1249430250368499713,Fri Jan 17 17:17:52 +0000 2014,JoyPeaches,false,,33,6,15,0,"Essex, England",Peaches Joy,JoyPeaches,65,,,false
"-77.0367,38.8951",Sun Apr 12 19:26:44 +0000 2020,corona covid washyourhands washingtondc blackandwhite bnw blackandwhitephotography bnwstreet bnwstreetphotography streetphotography streetphoto streetphotographer,,https://www.instagram.com/p/B-5HsyiJaOL/?igshid=19yf0svkefa2u,0,1249418693660028929,,,,en,"Washington, DC",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Covid-19: Life goes on. Slooooowly. #corona #covid #washyourhands #washingtondc #blackandwhite #bnw #blackandwhitephotography #bnwstreet #bnwstreetphotography #streetphotography #streetphoto #streetphotographer… https://t.co/ZPGHq1LJdk,https://twitter.com/bernardasare0/status/1249418693660028929,Thu Feb 04 01:38:36 +0000 2010,bernardasare0,false,#technology #photography #cycling,5243,867,4229,74,United States,Bernard Asare,bernardasare0,4030,,http://www.asare.io,false
"5.4333,51.8833",Sun Apr 12 21:49:25 +0000 2020,,,https://www.instagram.com/p/B-5YBfYh6xM/?igshid=1fbw70n99r1b5,0,1249454602744889345,,,,en,"Tiel, Nederland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Still impressed by everything my friends, family and colleagues did for me to give me the best corona-birthday ever! Presents 🎁, flowers 🌹, balloons 🎈, postcards 💌, text messages, telephone calls 📱and last but not… https://t.co/0KC0N9losD",https://twitter.com/swerring/status/1249454602744889345,Sun Jun 13 18:19:48 +0000 2010,swerring,false,travel addict | 39 years old | lives in Holland | loves nature & adventure | so much love for this beautiful planet ❤️,6,79,100,13,Tiel,Sanne Werring,swerring,612,,,false
"9,51",Mon Apr 13 01:30:46 +0000 2020,CovidGermany,,https://covid19.healthdata.org/germany https://corona-scanner.com/country/germany,0,1249510306335920128,neilellis,1249510305111117800,14292054,en,"Haina (Kloster), Deutschland",false,0,,,"<a href=""http://google.com"" rel=""nofollow"">t_client_cli_neilellis</a>","🇩🇪 Germany

10 day forecast of 4,557 dead. This wave may last 89 days and see 460,024 cases and 6,440 deaths. Cases double every 13.4 days.

🏥: https://t.co/xq0wFbiQlE
📈: https://t.co/XTP9fnQc7X

🕛 13/04 #CovidGermany

3/4",https://twitter.com/neilellis/status/1249510306335920128,Thu Apr 03 10:13:37 +0000 2008,neilellis,false,"I am a computer programmer, who also spends a lot of time on his allotment.

The end of the world, is not the end of the world.",32581,552,260,60,UK,Neil Ellis,neilellis,34705,,,false
